Country/Region,"WHO Region",Date,NewCases
China,"Western Pacific",2020-02-01,-160
China,"Western Pacific",2020-02-01,122
China,"Western Pacific",2020-02-01,37
China,"Western Pacific",2020-02-01,-105
China,"Western Pacific",2020-02-01,-92
China,"Western Pacific",2020-02-01,17
China,"Western Pacific",2020-02-01,-19
China,"Western Pacific",2020-02-01,57
China,"Western Pacific",2020-02-01,-47
China,"Western Pacific",2020-02-01,269
China,"Western Pacific",2020-02-01,-206
China,"Western Pacific",2020-02-01,88
China,"Western Pacific",2020-02-01,79
China,"Western Pacific",2020-02-01,-103
China,"Western Pacific",2020-02-01,-104
China,"Western Pacific",2020-02-01,495
China,"Western Pacific",2020-02-01,-435
China,"Western Pacific",2020-02-01,69
China,"Western Pacific",2020-02-01,-160
China,"Western Pacific",2020-02-01,20
China,"Western Pacific",2020-02-01,33
China,"Western Pacific",2020-02-01,144
China,"Western Pacific",2020-02-01,-180
China,"Western Pacific",2020-02-01,-19
China,"Western Pacific",2020-02-01,57
China,"Western Pacific",2020-02-01,-47
China,"Western Pacific",2020-02-01,269
China,"Western Pacific",2020-02-01,313
China,"Western Pacific",2020-02-01,-397
China,"Western Pacific",2020-02-01,-179
China,"Western Pacific",2020-02-01,366
China,"Western Pacific",2020-02-01,6764
China,"Western Pacific",2020-02-01,-7140
China,"Western Pacific",2020-02-01,409
China,"Western Pacific",2020-02-01,-125
China,"Western Pacific",2020-02-01,-256
China,"Western Pacific",2020-02-01,166
China,"Western Pacific",2020-02-01,-160
China,"Western Pacific",2020-02-01,46
China,"Western Pacific",2020-02-01,-75
China,"Western Pacific",2020-02-01,78
China,"Western Pacific",2020-02-01,-95
China,"Western Pacific",2020-02-01,100
China,"Western Pacific",2020-02-02,-37
China,"Western Pacific",2020-02-02,40
China,"Western Pacific",2020-02-02,-9
China,"Western Pacific",2020-02-02,398
China,"Western Pacific",2020-02-02,-478
China,"Western Pacific",2020-02-02,11162
China,"Western Pacific",2020-02-02,-10714
China,"Western Pacific",2020-02-02,-436
China,"Western Pacific",2020-02-02,306
China,"Western Pacific",2020-02-02,-310
China,"Western Pacific",2020-02-02,47
China,"Western Pacific",2020-02-02,-62
China,"Western Pacific",2020-02-02,20
China,"Western Pacific",2020-02-02,-17
China,"Western Pacific",2020-02-02,105
China,"Western Pacific",2020-02-02,114
China,"Western Pacific",2020-02-02,-48
China,"Western Pacific",2020-02-02,-116
China,"Western Pacific",2020-02-02,165
China,"Western Pacific",2020-02-02,-183
China,"Western Pacific",2020-02-02,-47
China,"Western Pacific",2020-02-02,20
China,"Western Pacific",2020-02-02,84
China,"Western Pacific",2020-02-02,556
China,"Western Pacific",2020-02-02,-425
China,"Western Pacific",2020-02-02,-198
China,"Western Pacific",2020-02-02,302
China,"Western Pacific",2020-02-02,-149
China,"Western Pacific",2020-02-02,109
China,"Western Pacific",2020-02-02,-141
China,"Western Pacific",2020-02-02,-108
China,"Western Pacific",2020-02-02,581
China,"Western Pacific",2020-02-02,-521
China,"Western Pacific",2020-02-02,-7
China,"Western Pacific",2020-02-02,-40
China,"Western Pacific",2020-02-02,-26
China,"Western Pacific",2020-02-02,73
China,"Western Pacific",2020-02-02,521
China,"Western Pacific",2020-02-02,-581
China,"Western Pacific",2020-02-02,108
China,"Western Pacific",2020-02-02,141
China,"Western Pacific",2020-02-02,-109
China,"Western Pacific",2020-02-02,-121
China,"Western Pacific",2020-02-02,-49
China,"Western Pacific",2020-02-02,27
China,"Western Pacific",2020-02-02,292
China,"Western Pacific",2020-02-02,-109
China,"Western Pacific",2020-02-02,-165
China,"Western Pacific",2020-02-02,164
China,"Western Pacific",2020-02-02,-114
China,"Western Pacific",2020-02-02,-105
China,"Western Pacific",2020-02-02,12
China,"Western Pacific",2020-02-02,5
China,"Western Pacific",2020-02-02,-20
China,"Western Pacific",2020-02-02,325
China,"Western Pacific",2020-02-02,-97
China,"Western Pacific",2020-02-02,-209
China,"Western Pacific",2020-02-02,436
China,"Western Pacific",2020-02-02,-462
China,"Western Pacific",2020-02-02,11176
China,"Western Pacific",2020-02-02,-10516
China,"Western Pacific",2020-02-02,-479
China,"Western Pacific",2020-02-02,-167
China,"Western Pacific",2020-02-02,478
China,"Western Pacific",2020-02-02,-398
China,"Western Pacific",2020-02-02,10
China,"Western Pacific",2020-02-03,303
China,"Western Pacific",2020-02-03,-196
China,"Western Pacific",2020-02-03,125
China,"Western Pacific",2020-02-03,-158
China,"Western Pacific",2020-02-03,-124
China,"Western Pacific",2020-02-03,670
China,"Western Pacific",2020-02-03,-598
China,"Western Pacific",2020-02-03,-81
China,"Western Pacific",2020-02-03,26
China,"Western Pacific",2020-02-03,41
China,"Western Pacific",2020-02-03,8
China,"Western Pacific",2020-02-03,445
China,"Western Pacific",2020-02-03,-312
China,"Western Pacific",2020-02-03,-239
China,"Western Pacific",2020-02-03,13507
China,"Western Pacific",2020-02-03,-13488
China,"Western Pacific",2020-02-03,357
China,"Western Pacific",2020-02-03,-360
China,"Western Pacific",2020-02-03,43
China,"Western Pacific",2020-02-03,650
China,"Western Pacific",2020-02-03,-453
China,"Western Pacific",2020-02-03,-263
China,"Western Pacific",2020-02-03,5
China,"Western Pacific",2020-02-03,115
China,"Western Pacific",2020-02-03,393
China,"Western Pacific",2020-02-03,-262
China,"Western Pacific",2020-02-03,-56
China,"Western Pacific",2020-02-03,-143
China,"Western Pacific",2020-02-03,-59
China,"Western Pacific",2020-02-03,73
China,"Western Pacific",2020-02-03,-43
China,"Western Pacific",2020-02-03,-7
China,"Western Pacific",2020-02-03,93
China,"Western Pacific",2020-02-03,142
China,"Western Pacific",2020-02-03,-225
China,"Western Pacific",2020-02-03,487
China,"Western Pacific",2020-02-03,13001
China,"Western Pacific",2020-02-03,-13507
China,"Western Pacific",2020-02-03,551
China,"Western Pacific",2020-02-03,-453
China,"Western Pacific",2020-02-03,-41
China,"Western Pacific",2020-02-03,-26
China,"Western Pacific",2020-02-03,81
China,"Western Pacific",2020-02-03,598
China,"Western Pacific",2020-02-03,-670
China,"Western Pacific",2020-02-03,124
China,"Western Pacific",2020-02-03,158
China,"Western Pacific",2020-02-03,-125
China,"Western Pacific",2020-02-03,196
China,"Western Pacific",2020-02-03,-377
China,"Western Pacific",2020-02-03,97
China,"Western Pacific",2020-02-03,-115
China,"Western Pacific",2020-02-03,-5
China,"Western Pacific",2020-02-03,66
China,"Western Pacific",2020-02-03,-43
China,"Western Pacific",2020-02-03,360
China,"Western Pacific",2020-02-03,-120
China,"Western Pacific",2020-02-03,-150
China,"Western Pacific",2020-02-03,603
China,"Western Pacific",2020-02-03,-607
China,"Western Pacific",2020-02-03,-93
China,"Western Pacific",2020-02-03,-23
China,"Western Pacific",2020-02-03,59
China,"Western Pacific",2020-02-03,194
China,"Western Pacific",2020-02-03,-180
China,"Western Pacific",2020-02-03,129
China,"Western Pacific",2020-02-04,472
China,"Western Pacific",2020-02-04,-520
China,"Western Pacific",2020-02-04,-29
China,"Western Pacific",2020-02-04,-4
China,"Western Pacific",2020-02-04,-64
China,"Western Pacific",2020-02-04,81
China,"Western Pacific",2020-02-04,674
China,"Western Pacific",2020-02-04,-812
China,"Western Pacific",2020-02-04,227
China,"Western Pacific",2020-02-04,-171
China,"Western Pacific",2020-02-04,-28
China,"Western Pacific",2020-02-04,800
China,"Western Pacific",2020-02-04,-687
China,"Western Pacific",2020-02-04,-61
China,"Western Pacific",2020-02-04,-1
China,"Western Pacific",2020-02-04,400
China,"Western Pacific",2020-02-04,-399
China,"Western Pacific",2020-02-04,285
China,"Western Pacific",2020-02-04,-91
China,"Western Pacific",2020-02-04,-265
China,"Western Pacific",2020-02-04,24
China,"Western Pacific",2020-02-04,-19
China,"Western Pacific",2020-02-04,27
China,"Western Pacific",2020-02-04,434
China,"Western Pacific",2020-02-04,-168
China,"Western Pacific",2020-02-04,-89
China,"Western Pacific",2020-02-04,-184
China,"Western Pacific",2020-02-04,159
China,"Western Pacific",2020-02-04,88
China,"Western Pacific",2020-02-04,311
China,"Western Pacific",2020-02-04,16085
China,"Western Pacific",2020-02-04,-16661
China,"Western Pacific",2020-02-04,50
China,"Western Pacific",2020-02-04,409
China,"Western Pacific",2020-02-04,-434
China,"Western Pacific",2020-02-04,39
China,"Western Pacific",2020-02-04,-71
China,"Western Pacific",2020-02-04,24
China,"Western Pacific",2020-02-04,-19
China,"Western Pacific",2020-02-04,127
China,"Western Pacific",2020-02-04,133
China,"Western Pacific",2020-02-04,-56
China,"Western Pacific",2020-02-04,-138
China,"Western Pacific",2020-02-04,201
China,"Western Pacific",2020-02-04,-215
China,"Western Pacific",2020-02-04,-66
China,"Western Pacific",2020-02-04,28
China,"Western Pacific",2020-02-04,93
China,"Western Pacific",2020-02-04,707
China,"Western Pacific",2020-02-04,-349
China,"Western Pacific",2020-02-04,-252
China,"Western Pacific",2020-02-04,138
China,"Western Pacific",2020-02-04,-172
China,"Western Pacific",2020-02-04,-137
China,"Western Pacific",2020-02-04,756
China,"Western Pacific",2020-02-04,-674
China,"Western Pacific",2020-02-04,-81
China,"Western Pacific",2020-02-04,22
China,"Western Pacific",2020-02-04,46
China,"Western Pacific",2020-02-04,29
China,"Western Pacific",2020-02-04,520
China,"Western Pacific",2020-02-04,-658
China,"Western Pacific",2020-02-04,16661
China,"Western Pacific",2020-02-04,-16085
China,"Western Pacific",2020-02-04,-558
China,"Western Pacific",2020-02-04,273
China,"Western Pacific",2020-02-05,-103
China,"Western Pacific",2020-02-05,-15
China,"Western Pacific",2020-02-05,-128
China,"Western Pacific",2020-02-05,327
China,"Western Pacific",2020-02-05,-136
China,"Western Pacific",2020-02-05,277
China,"Western Pacific",2020-02-05,234
China,"Western Pacific",2020-02-05,-629
China,"Western Pacific",2020-02-05,-36
China,"Western Pacific",2020-02-05,-35
China,"Western Pacific",2020-02-05,86
China,"Western Pacific",2020-02-05,745
China,"Western Pacific",2020-02-05,-874
China,"Western Pacific",2020-02-05,19644
China,"Western Pacific",2020-02-05,-19004
China,"Western Pacific",2020-02-05,-619
China,"Western Pacific",2020-02-05,299
China,"Western Pacific",2020-02-05,207
China,"Western Pacific",2020-02-05,-247
China,"Western Pacific",2020-02-05,-232
China,"Western Pacific",2020-02-05,-15
China,"Western Pacific",2020-02-05,35
China,"Western Pacific",2020-02-05,-88
China,"Western Pacific",2020-02-05,164
China,"Western Pacific",2020-02-05,-133
China,"Western Pacific",2020-02-05,96
China,"Western Pacific",2020-02-05,767
China,"Western Pacific",2020-02-05,-885
China,"Western Pacific",2020-02-05,24
China,"Western Pacific",2020-02-05,-17
China,"Western Pacific",2020-02-05,226
China,"Western Pacific",2020-02-05,-162
China,"Western Pacific",2020-02-05,226
China,"Western Pacific",2020-02-05,-273
China,"Western Pacific",2020-02-05,-17
China,"Western Pacific",2020-02-05,148
China,"Western Pacific",2020-02-05,142
China,"Western Pacific",2020-02-05,-64
China,"Western Pacific",2020-02-05,-189
China,"Western Pacific",2020-02-05,247
China,"Western Pacific",2020-02-05,40
China,"Western Pacific",2020-02-05,-151
China,"Western Pacific",2020-02-05,-55
China,"Western Pacific",2020-02-05,-36
China,"Western Pacific",2020-02-05,449
China,"Western Pacific",2020-02-05,-484
China,"Western Pacific",2020-02-05,86
China,"Western Pacific",2020-02-05,745
China,"Western Pacific",2020-02-05,-767
China,"Western Pacific",2020-02-05,-96
China,"Western Pacific",2020-02-05,498
China,"Western Pacific",2020-02-05,-277
China,"Western Pacific",2020-02-05,-232
China,"Western Pacific",2020-02-05,19644
China,"Western Pacific",2020-02-05,-19576
China,"Western Pacific",2020-02-05,-20
China,"Western Pacific",2020-02-05,592
China,"Western Pacific",2020-02-05,234
China,"Western Pacific",2020-02-05,-814
China,"Western Pacific",2020-02-05,683
China,"Western Pacific",2020-02-05,-722
China,"Western Pacific",2020-02-05,20
China,"Western Pacific",2020-02-05,143
China,"Western Pacific",2020-02-05,-195
China,"Western Pacific",2020-02-05,379
China,"Western Pacific",2020-02-05,-388
China,"Western Pacific",2020-02-06,410
China,"Western Pacific",2020-02-06,-352
China,"Western Pacific",2020-02-06,35
China,"Western Pacific",2020-02-06,-84
China,"Western Pacific",2020-02-06,30
China,"Western Pacific",2020-02-06,-22
China,"Western Pacific",2020-02-06,155
China,"Western Pacific",2020-02-06,174
China,"Western Pacific",2020-02-06,-90
China,"Western Pacific",2020-02-06,-161
China,"Western Pacific",2020-02-06,225
China,"Western Pacific",2020-02-06,-242
China,"Western Pacific",2020-02-06,-78
China,"Western Pacific",2020-02-06,35
China,"Western Pacific",2020-02-06,97
China,"Western Pacific",2020-02-06,821
China,"Western Pacific",2020-02-06,-680
China,"Western Pacific",2020-02-06,317
China,"Western Pacific",2020-02-06,-485
China,"Western Pacific",2020-02-06,494
China,"Western Pacific",2020-02-06,-227
China,"Western Pacific",2020-02-06,-327
China,"Western Pacific",2020-02-06,665
China,"Western Pacific",2020-02-06,21401
China,"Western Pacific",2020-02-06,-22088
China,"Western Pacific",2020-02-06,827
China,"Western Pacific",2020-02-06,-624
China,"Western Pacific",2020-02-06,-70
China,"Western Pacific",2020-02-06,-86
China,"Western Pacific",2020-02-06,97
China,"Western Pacific",2020-02-06,802
China,"Western Pacific",2020-02-06,-908
China,"Western Pacific",2020-02-06,153
China,"Western Pacific",2020-02-06,196
China,"Western Pacific",2020-02-06,-137
China,"Western Pacific",2020-02-06,317
China,"Western Pacific",2020-02-06,-485
China,"Western Pacific",2020-02-06,848
China,"Western Pacific",2020-02-06,-821
China,"Western Pacific",2020-02-06,-97
China,"Western Pacific",2020-02-06,-35
China,"Western Pacific",2020-02-06,78
China,"Western Pacific",2020-02-06,242
China,"Western Pacific",2020-02-06,-225
China,"Western Pacific",2020-02-06,161
China,"Western Pacific",2020-02-06,90
China,"Western Pacific",2020-02-06,-174
China,"Western Pacific",2020-02-06,-155
China,"Western Pacific",2020-02-06,22
China,"Western Pacific",2020-02-06,-30
China,"Western Pacific",2020-02-06,84
China,"Western Pacific",2020-02-06,-35
China,"Western Pacific",2020-02-06,541
China,"Western Pacific",2020-02-06,-227
China,"Western Pacific",2020-02-06,-327
China,"Western Pacific",2020-02-06,665
China,"Western Pacific",2020-02-06,21401
China,"Western Pacific",2020-02-06,-22088
China,"Western Pacific",2020-02-06,827
China,"Western Pacific",2020-02-06,-624
China,"Western Pacific",2020-02-06,-70
China,"Western Pacific",2020-02-06,-86
China,"Western Pacific",2020-02-06,97
China,"Western Pacific",2020-02-06,802
China,"Western Pacific",2020-02-06,-908
China,"Western Pacific",2020-02-06,153
China,"Western Pacific",2020-02-07,24738
China,"Western Pacific",2020-02-07,-23947
China,"Western Pacific",2020-02-07,-782
China,"Western Pacific",2020-02-07,-174
China,"Western Pacific",2020-02-07,54
China,"Western Pacific",2020-02-07,-5
China,"Western Pacific",2020-02-07,73
China,"Western Pacific",2020-02-07,-107
China,"Western Pacific",2020-02-07,212
China,"Western Pacific",2020-02-07,637
China,"Western Pacific",2020-02-07,-889
China,"Western Pacific",2020-02-07,159
China,"Western Pacific",2020-02-07,93
China,"Western Pacific",2020-02-07,388
China,"Western Pacific",2020-02-07,-368
China,"Western Pacific",2020-02-07,129
China,"Western Pacific",2020-02-07,-288
China,"Western Pacific",2020-02-07,-99
China,"Western Pacific",2020-02-07,-38
China,"Western Pacific",2020-02-07,80
China,"Western Pacific",2020-02-07,691
China,"Western Pacific",2020-02-07,-428
China,"Western Pacific",2020-02-07,317
China,"Western Pacific",2020-02-07,-651
China,"Western Pacific",2020-02-07,57
China,"Western Pacific",2020-02-07,341
China,"Western Pacific",2020-02-07,-22
China,"Western Pacific",2020-02-07,648
China,"Western Pacific",2020-02-07,-862
China,"Western Pacific",2020-02-07,-91
China,"Western Pacific",2020-02-07,36
China,"Western Pacific",2020-02-07,-99
China,"Western Pacific",2020-02-07,25
China,"Western Pacific",2020-02-07,129
China,"Western Pacific",2020-02-07,-73
China,"Western Pacific",2020-02-07,178
China,"Western Pacific",2020-02-07,-276
China,"Western Pacific",2020-02-07,80
China,"Western Pacific",2020-02-07,305
China,"Western Pacific",2020-02-07,-305
China,"Western Pacific",2020-02-07,-63
China,"Western Pacific",2020-02-07,988
China,"Western Pacific",2020-02-07,-981
China,"Western Pacific",2020-02-07,147
China,"Western Pacific",2020-02-07,862
China,"Western Pacific",2020-02-07,-967
China,"Western Pacific",2020-02-07,157
China,"Western Pacific",2020-02-07,202
China,"Western Pacific",2020-02-07,-309
China,"Western Pacific",2020-02-07,227
China,"Western Pacific",2020-02-07,-160
China,"Western Pacific",2020-02-07,-80
China,"Western Pacific",2020-02-07,34
China,"Western Pacific",2020-02-07,-128
China,"Western Pacific",2020-02-07,29
China,"Western Pacific",2020-02-07,238
China,"Western Pacific",2020-02-07,637
China,"Western Pacific",2020-02-07,-617
China,"Western Pacific",2020-02-07,24656
China,"Western Pacific",2020-02-07,-24181
China,"Western Pacific",2020-02-07,-107
China,"Western Pacific",2020-02-07,-615
China,"Western Pacific",2020-02-07,358
China,"Western Pacific",2020-02-07,253
China,"Western Pacific",2020-02-07,-596
China,"Western Pacific",2020-02-07,-22
China,"Western Pacific",2020-02-08,45
China,"Western Pacific",2020-02-08,1
China,"Western Pacific",2020-02-08,94
China,"Western Pacific",2020-02-08,-45
China,"Western Pacific",2020-02-08,-96
China,"Western Pacific",2020-02-08,1053
China,"Western Pacific",2020-02-08,-1094
China,"Western Pacific",2020-02-08,1047
China,"Western Pacific",2020-02-08,-684
China,"Western Pacific",2020-02-08,-249
China,"Western Pacific",2020-02-08,171
China,"Western Pacific",2020-02-08,130
China,"Western Pacific",2020-02-08,-221
China,"Western Pacific",2020-02-08,-177
China,"Western Pacific",2020-02-08,27
China,"Western Pacific",2020-02-08,-35
China,"Western Pacific",2020-02-08,27090
China,"Western Pacific",2020-02-08,-27031
China,"Western Pacific",2020-02-08,629
China,"Western Pacific",2020-02-08,-259
China,"Western Pacific",2020-02-08,-387
China,"Western Pacific",2020-02-08,751
China,"Western Pacific",2020-02-08,-679
China,"Western Pacific",2020-02-08,-98
China,"Western Pacific",2020-02-08,402
China,"Western Pacific",2020-02-08,-349
China,"Western Pacific",2020-02-08,902
China,"Western Pacific",2020-02-08,-742
China,"Western Pacific",2020-02-08,76
China,"Western Pacific",2020-02-08,418
China,"Western Pacific",2020-02-08,-438
China,"Western Pacific",2020-02-08,-100
China,"Western Pacific",2020-02-08,-90
China,"Western Pacific",2020-02-08,26995
China,"Western Pacific",2020-02-08,-26297
China,"Western Pacific",2020-02-08,-751
China,"Western Pacific",2020-02-08,387
China,"Western Pacific",2020-02-08,259
China,"Western Pacific",2020-02-08,-629
China,"Western Pacific",2020-02-08,36
China,"Western Pacific",2020-02-08,-95
China,"Western Pacific",2020-02-08,35
China,"Western Pacific",2020-02-08,150
China,"Western Pacific",2020-02-08,221
China,"Western Pacific",2020-02-08,-415
China,"Western Pacific",2020-02-08,285
China,"Western Pacific",2020-02-08,-171
China,"Western Pacific",2020-02-08,249
China,"Western Pacific",2020-02-08,-338
China,"Western Pacific",2020-02-08,-8
China,"Western Pacific",2020-02-08,277
China,"Western Pacific",2020-02-08,-100
China,"Western Pacific",2020-02-08,-71
China,"Western Pacific",2020-02-08,-35
China,"Western Pacific",2020-02-08,94
China,"Western Pacific",2020-02-08,912
China,"Western Pacific",2020-02-08,-1016
China,"Western Pacific",2020-02-08,902
China,"Western Pacific",2020-02-08,-553
China,"Western Pacific",2020-02-08,-113
China,"Western Pacific",2020-02-08,418
China,"Western Pacific",2020-02-08,-691
China,"Western Pacific",2020-02-08,96
China,"Western Pacific",2020-02-08,910
China,"Western Pacific",2020-02-08,-960
China,"Western Pacific",2020-02-08,151
China,"Western Pacific",2020-02-09,29392
China,"Western Pacific",2020-02-09,-29602
China,"Western Pacific",2020-02-09,1004
China,"Western Pacific",2020-02-09,-726
China,"Western Pacific",2020-02-09,-101
China,"Western Pacific",2020-02-09,-75
China,"Western Pacific",2020-02-09,-32
China,"Western Pacific",2020-02-09,96
China,"Western Pacific",2020-02-09,936
China,"Western Pacific",2020-02-09,-1048
China,"Western Pacific",2020-02-09,167
China,"Western Pacific",2020-02-09,218
China,"Western Pacific",2020-02-09,-142
China,"Western Pacific",2020-02-09,453
China,"Western Pacific",2020-02-09,-39
China,"Western Pacific",2020-02-09,335
China,"Western Pacific",2020-02-09,-934
China,"Western Pacific",2020-02-09,-96
China,"Western Pacific",2020-02-09,-44
China,"Western Pacific",2020-02-09,90
China,"Western Pacific",2020-02-09,295
China,"Western Pacific",2020-02-09,-267
China,"Western Pacific",2020-02-09,174
China,"Western Pacific",2020-02-09,151
China,"Western Pacific",2020-02-09,-236
China,"Western Pacific",2020-02-09,-190
China,"Western Pacific",2020-02-09,27
China,"Western Pacific",2020-02-09,-35
China,"Western Pacific",2020-02-09,97
China,"Western Pacific",2020-02-09,-29
China,"Western Pacific",2020-02-09,390
China,"Western Pacific",2020-02-09,-414
China,"Western Pacific",2020-02-09,784
China,"Western Pacific",2020-02-09,-370
China,"Western Pacific",2020-02-09,311
China,"Western Pacific",2020-02-09,-453
China,"Western Pacific",2020-02-09,-76
China,"Western Pacific",2020-02-09,-167
China,"Western Pacific",2020-02-09,1048
China,"Western Pacific",2020-02-09,-936
China,"Western Pacific",2020-02-09,-96
China,"Western Pacific",2020-02-09,32
China,"Western Pacific",2020-02-09,75
China,"Western Pacific",2020-02-09,101
China,"Western Pacific",2020-02-09,726
China,"Western Pacific",2020-02-09,-1004
China,"Western Pacific",2020-02-09,29602
China,"Western Pacific",2020-02-09,-28793
China,"Western Pacific",2020-02-09,-784
China,"Western Pacific",2020-02-09,414
China,"Western Pacific",2020-02-09,-361
China,"Western Pacific",2020-02-09,-97
China,"Western Pacific",2020-02-09,35
China,"Western Pacific",2020-02-09,-27
China,"Western Pacific",2020-02-09,190
China,"Western Pacific",2020-02-09,85
China,"Western Pacific",2020-02-09,-174
China,"Western Pacific",2020-02-09,267
China,"Western Pacific",2020-02-09,-295
China,"Western Pacific",2020-02-09,-90
China,"Western Pacific",2020-02-09,44
China,"Western Pacific",2020-02-09,96
China,"Western Pacific",2020-02-09,934
China,"Western Pacific",2020-02-09,-631
China,"Western Pacific",2020-02-09,-366
China,"Western Pacific",2020-02-09,662
China,"Western Pacific",2020-02-10,-335
China,"Western Pacific",2020-02-10,-322
China,"Western Pacific",2020-02-10,-34
China,"Western Pacific",2020-02-10,-31
China,"Western Pacific",2020-02-10,195
China,"Western Pacific",2020-02-10,253
China,"Western Pacific",2020-02-10,-167
China,"Western Pacific",2020-02-10,-180
China,"Western Pacific",2020-02-10,91
China,"Western Pacific",2020-02-10,-115
China,"Western Pacific",2020-02-10,-94
China,"Western Pacific",2020-02-10,108
China,"Western Pacific",2020-02-10,-60
China,"Western Pacific",2020-02-10,212
China,"Western Pacific",2020-02-10,-251
China,"Western Pacific",2020-02-10,476
China,"Western Pacific",2020-02-10,-149
China,"Western Pacific",2020-02-10,-257
China,"Western Pacific",2020-02-10,58
China,"Western Pacific",2020-02-10,-30
China,"Western Pacific",2020-02-10,722
China,"Western Pacific",2020-02-10,30898
China,"Western Pacific",2020-02-10,-30636
China,"Western Pacific",2020-02-10,-943
China,"Western Pacific",2020-02-10,69
China,"Western Pacific",2020-02-10,113
China,"Western Pacific",2020-02-10,742
China,"Western Pacific",2020-02-10,-1035
China,"Western Pacific",2020-02-10,841
China,"Western Pacific",2020-02-10,-821
China,"Western Pacific",2020-02-10,434
China,"Western Pacific",2020-02-10,279
China,"Western Pacific",2020-02-10,388
China,"Western Pacific",2020-02-10,-388
China,"Western Pacific",2020-02-10,-691
China,"Western Pacific",2020-02-10,412
China,"Western Pacific",2020-02-10,-26
China,"Western Pacific",2020-02-10,-167
China,"Western Pacific",2020-02-10,-180
China,"Western Pacific",2020-02-10,286
China,"Western Pacific",2020-02-10,-395
China,"Western Pacific",2020-02-10,85
China,"Western Pacific",2020-02-10,-94
China,"Western Pacific",2020-02-10,48
China,"Western Pacific",2020-02-10,1043
China,"Western Pacific",2020-02-10,-943
China,"Western Pacific",2020-02-10,-100
China,"Western Pacific",2020-02-10,781
China,"Western Pacific",2020-02-10,-493
China,"Western Pacific",2020-02-10,149
China,"Western Pacific",2020-02-10,-225
China,"Western Pacific",2020-02-10,-178
China,"Western Pacific",2020-02-10,1076
China,"Western Pacific",2020-02-10,-949
China,"Western Pacific",2020-02-10,-101
China,"Western Pacific",2020-02-10,29
China,"Western Pacific",2020-02-10,80
China,"Western Pacific",2020-02-10,113
China,"Western Pacific",2020-02-10,742
China,"Western Pacific",2020-02-10,-1035
China,"Western Pacific",2020-02-10,31690
China,"Western Pacific",2020-02-10,-31710
China,"Western Pacific",2020-02-10,195
China,"Western Pacific",2020-02-10,666
China,"Western Pacific",2020-02-10,-821
China,"Western Pacific",2020-02-10,50
China,"Western Pacific",2020-02-11,-27
China,"Western Pacific",2020-02-11,1024
China,"Western Pacific",2020-02-11,-745
China,"Western Pacific",2020-02-11,-216
China,"Western Pacific",2020-02-11,-17
China,"Western Pacific",2020-02-11,-41
China,"Western Pacific",2020-02-11,181
China,"Western Pacific",2020-02-11,75
China,"Western Pacific",2020-02-11,-189
China,"Western Pacific",2020-02-11,-98
China,"Western Pacific",2020-02-11,-54
China,"Western Pacific",2020-02-11,803
China,"Western Pacific",2020-02-11,-698
China,"Western Pacific",2020-02-11,311
China,"Western Pacific",2020-02-11,443
China,"Western Pacific",2020-02-11,-557
China,"Western Pacific",2020-02-11,184
China,"Western Pacific",2020-02-11,-268
China,"Western Pacific",2020-02-11,-201
China,"Western Pacific",2020-02-11,35
China,"Western Pacific",2020-02-11,-43
China,"Western Pacific",2020-02-11,101
China,"Western Pacific",2020-02-11,104
China,"Western Pacific",2020-02-11,-91
China,"Western Pacific",2020-02-11,-75
China,"Western Pacific",2020-02-11,190
China,"Western Pacific",2020-02-11,33127
China,"Western Pacific",2020-02-11,-32454
China,"Western Pacific",2020-02-11,-854
China,"Western Pacific",2020-02-11,457
China,"Western Pacific",2020-02-11,-10
China,"Western Pacific",2020-02-11,612
China,"Western Pacific",2020-02-11,60
China,"Western Pacific",2020-02-11,-690
China,"Western Pacific",2020-02-11,630
China,"Western Pacific",2020-02-11,-602
China,"Western Pacific",2020-02-11,-497
China,"Western Pacific",2020-02-11,35
China,"Western Pacific",2020-02-11,-43
China,"Western Pacific",2020-02-11,101
China,"Western Pacific",2020-02-11,104
China,"Western Pacific",2020-02-11,-88
China,"Western Pacific",2020-02-11,17
China,"Western Pacific",2020-02-11,95
China,"Western Pacific",2020-02-11,121
China,"Western Pacific",2020-02-11,-207
China,"Western Pacific",2020-02-11,-104
China,"Western Pacific",2020-02-11,33317
China,"Western Pacific",2020-02-11,-32454
China,"Western Pacific",2020-02-11,-806
China,"Western Pacific",2020-02-11,-25
China,"Western Pacific",2020-02-11,723
China,"Western Pacific",2020-02-11,-387
China,"Western Pacific",2020-02-11,-75
China,"Western Pacific",2020-02-11,163
China,"Western Pacific",2020-02-11,-381
China,"Western Pacific",2020-02-11,179
China,"Western Pacific",2020-02-11,-245
China,"Western Pacific",2020-02-11,209
China,"Western Pacific",2020-02-11,-181
China,"Western Pacific",2020-02-11,1091
China,"Western Pacific",2020-02-11,-958
China,"Western Pacific",2020-02-11,641
China,"Western Pacific",2020-02-11,-805
China,"Western Pacific",2020-02-11,-54
China,"Western Pacific",2020-02-11,1104
China,"Western Pacific",2020-02-12,-1047
China,"Western Pacific",2020-02-12,-40
China,"Western Pacific",2020-02-12,207
China,"Western Pacific",2020-02-12,272
China,"Western Pacific",2020-02-12,-186
China,"Western Pacific",2020-02-12,-185
China,"Western Pacific",2020-02-12,310
China,"Western Pacific",2020-02-12,-324
China,"Western Pacific",2020-02-12,-111
China,"Western Pacific",2020-02-12,58
